"class","lepton_pT","lepton_eta","lepton_phi","missing_energy_magnitude","missing_energy_phi","jet1pt","jet1eta","jet1phi","jet1b.tag","jet2pt","jet2eta","jet2phi","jet2b.tag","jet3pt","jet3eta","jet3phi","jet3b.tag","jet4pt","jet4eta","jet4phi","jet4b.tag","m_jj","m_jjj","m_lv","m_jlv","m_bb","m_wbb","m_wwbb","id"
1,0.81768465,-0.867860317,0.518657029,0.705480933,0.775554717,1.202069879,0.95059526,-1.057692647,2.173076153,0.606225371,0.684878707,1.517359018,2.214872122,0.988572538,0.390669554,0.206821814,0,1.054196358,0.288528949,0.974819064,0,0.720032573,0.694719791,0.993414044,1.427427292,0.932707548,0.971303284,0.842326283,82
0,0.823174894,1.162864566,1.226105213,1.04734242,0.009790373,0.741835296,1.415013194,-1.439102888,2.173076153,0.79810226,-1.929087639,1.047418118,0,0.401997238,1.814298511,-1.193990231,0,1.063445807,-0.774986267,-0.24941963,3.101961374,0.841366827,0.843555272,1.143676162,0.946695089,1.612523437,1.690769911,1.590776443,83
0,0.964091897,0.029164907,-0.104000553,0.349597454,0.912763238,0.730201125,0.093056172,-1.26059401,2.173076153,0.441921264,1.331813693,-1.142600536,2.214872122,0.660687447,2.238474607,0.372687697,0,2.534355402,1.523605824,1.156275272,0,1.032714725,0.914739668,0.98663801,0.883242905,0.577621937,1.05045712,0.934831798,84
1,1.240069628,0.151884988,0.496462584,0.770349622,-0.246614188,0.771149576,2.733999252,-0.009366344,0,0.775313735,1.245361328,1.534003854,0,1.19001019,-0.474976927,1.512668729,2.548224449,1.941415429,0.445099741,-1.070137382,3.101961374,2.09121871,1.878976226,0.989772439,0.922274232,1.061049581,1.662706733,1.504171848,85
1,0.61692363,1.430706024,-1.119398952,0.797622263,-0.421214551,1.166068316,0.249512509,-0.17456992,2.173076153,1.347041488,0.837384343,1.51236546,0,0.416046947,1.295456767,1.736781836,0,0.500201702,0.889827311,-0.446968317,0,0.800571263,0.699533641,0.992791355,0.811799049,1.09089911,1.018678904,0.885324538,86
1,1.348594069,-1.565221906,-0.602268219,1.032878757,-1.097062111,1.379879594,-0.398097873,0.927630782,2.173076153,0.385012895,0.596483707,1.48018539,0,0.600098073,-0.880037606,-1.298280597,0,1.03788805,-0.545127034,-0.047431793,0,0.982162714,1.002508402,0.97703582,0.661011934,0.848033726,1.049603462,0.903567135,87
1,0.523955047,-1.114274383,1.010264158,0.39367187,1.008146524,0.602134287,-1.107102513,0.556199312,2.173076153,1.212450743,-0.313693434,-1.06215024,2.214872122,0.66630733,-0.798115194,-0.794026077,0,0.463690609,-1.153921008,-1.287107944,0,0.306989759,0.674968898,0.975016654,0.93956399,1.350577593,0.836094499,0.679616928,88
0,0.34844932,-1.520419359,0.331668794,0.485694677,-1.136001348,1.202711105,-0.861525476,-1.638678074,0,0.895047903,-1.623105049,-1.203631878,2.214872122,1.856141925,-0.118159428,0.432599097,2.548224449,0.684704304,-1.014006615,0.913223803,0,0.934705496,0.793518662,0.984670401,0.817905545,1.791976452,1.105688095,0.911865294,89
1,1.5987674,-1.366532326,-1.364092708,0.375686467,0.956225753,0.414156228,-0.288182348,0.354406714,0,0.709969819,0.690706968,-0.08509212,2.214872122,0.572349966,-0.480438381,1.13045609,0,0.616793752,0.713268876,-1.178900123,3.101961374,0.572800815,0.700401843,0.987716377,0.850456417,0.499781638,0.873053968,0.742842436,90
1,1.040040731,-0.629238009,-1.578269243,0.872649312,1.249956846,1.269676089,-0.736756504,-0.44011569,1.086538076,0.587213933,-1.312265396,-1.565380931,0,1.390745401,-0.060813773,0.560742915,2.548224449,0.701499403,-1.555341721,1.379349947,0,0.448838115,1.04655683,0.985237837,1.287065148,1.41895175,1.070938587,0.909790754,91
0,0.48808524,-1.191218019,1.315437794,0.573621869,-0.503361464,0.440447509,0.48914814,1.143837094,1.086538076,0.722686112,0.911208808,1.516804218,0,1.571284175,0.205889091,-0.049568802,2.548224449,0.838050842,0.141952083,-0.964704037,0,0.891845882,1.048710585,0.988025844,1.255892396,0.922957838,1.14797163,1.102630734,92
1,0.394933611,1.579723239,-0.386979282,1.72997427,1.122671962,0.800830245,-0.31590879,-0.691804945,2.173076153,0.687307179,0.675164938,1.167261362,1.107436061,0.556544006,-0.131813154,0.230675429,0,0.46198675,0.819870234,-1.510182619,0,0.883587837,0.828846514,1.120012283,1.597532988,1.229646564,1.080578446,0.92659235,93
0,0.367665261,-0.881495893,0.232348606,1.258956194,1.728993297,0.726262033,0.981292427,-0.303184986,0,0.539622426,2.864640951,0.352771252,0,1.323658109,-0.081749491,1.686855555,1.274112225,0.81930846,1.871725917,-0.460841119,0,0.806874871,0.757239163,0.987123132,0.88151139,0.62505573,0.869624496,1.198133707,94
1,0.932248294,0.789834499,1.623940825,0.789221466,-0.636357427,0.645556092,-0.121823721,1.068442106,1.086538076,0.690958381,0.693621039,-1.188651443,2.214872122,0.854397833,2.067347765,-0.057889555,0,1.281782031,0.913146317,0.29782635,0,0.804770947,0.995468318,1.06204915,0.887771547,0.975332797,0.942889154,0.819725335,95
1,0.876247585,-0.059466254,-0.512377918,0.623109579,1.055549502,0.787364006,0.152469963,-0.091968,0,1.525195003,0.150623187,-1.709081888,2.214872122,0.95081389,0.672846735,0.98622489,1.274112225,0.769896805,1.160494924,-0.496355504,0,0.891866386,0.926009238,1.01101315,0.911864519,0.918422699,0.945563018,0.802781045,96
0,0.331246465,1.639135361,1.172283649,0.842701733,1.559916377,0.536909878,-0.533759356,-1.733476162,0,0.811447978,-0.430258244,-0.968938768,0,2.548265696,0.670115948,0.310002625,2.548224449,1.293465614,0.780727506,-0.812658191,3.101961374,0.89475596,0.94705677,0.99922967,1.14394176,1.184461355,1.131101012,0.959178805,97
1,0.378096789,-1.116222382,-0.289323688,1.45018816,0.282916129,0.884009659,0.966438949,-1.629807949,2.173076153,0.369149059,1.390096068,0.267327458,0,0.824893475,0.733833373,-0.766289353,2.548224449,0.383122861,0.864009738,1.276136279,0,0.398523271,0.668546677,0.986161411,1.919767976,0.752889693,2.084385633,1.657486081,98
0,1.399470568,0.506409585,1.676097751,1.638518453,1.095160246,1.758583784,1.331833839,-1.423025966,2.173076153,1.873569965,0.351697534,-0.292043656,2.214872122,2.00647378,0.346067369,0.376570821,0,1.79293716,0.42094788,0.02813907,0,0.659311295,0.947240353,1.048160553,1.461730242,2.654374123,1.668652415,1.487356544,99
0,1.763292551,-1.139597535,0.063115902,0.717403591,-0.207499608,1.012717843,-0.221836954,-1.66307044,0,0.689069867,-1.374433398,1.152835727,1.107436061,0.64944768,0.861268163,-1.090254784,1.274112225,0.903040469,-0.891581595,-1.14893496,0,0.91330421,0.969044864,0.99249047,1.084470153,1.228042722,0.926033437,0.941982269,100
0,0.597890675,-1.098690867,-0.297091752,0.887073338,1.681235075,1.773882151,-0.118853025,-0.024334477,2.173076153,1.206281424,-0.238897651,-1.70242393,0,1.208626032,0.951382697,-1.687704682,1.274112225,0.809815586,0.556698084,1.213431358,0,0.878533959,0.81010288,0.987058103,1.297905207,2.138533115,1.309042573,1.136278868,101
1,0.684819996,0.642765224,-1.637084603,0.793892622,0.241397291,0.645189643,-1.297226548,-0.422375679,2.173076153,0.441669494,-0.655616939,1.553422928,0,0.660863101,-0.5687325,1.006750107,2.548224449,1.207542896,-0.553455353,0.370519817,0,0.859160185,0.708927751,1.013826966,0.690898836,0.831252277,0.802365184,0.687760592,102
1,0.49046436,-2.359006405,-0.438581377,0.467096001,-0.50823164,1.020138025,-1.376444936,-1.350402713,0,0.413970709,0.152565941,-0.293708682,0,1.582699537,0.262324482,0.810373843,2.548224449,1.154723525,-0.547625542,0.53255415,1.550980687,1.628197312,1.220558286,0.98504138,1.19752717,0.568141699,1.080230474,0.938861609,103
0,3.523840189,0.412908584,1.358162165,0.501737058,1.397438526,1.182007909,0.444587797,-0.197299302,2.173076153,2.001110315,0.849040866,-0.630492568,0,1.132757664,-0.419451773,1.143214941,2.548224449,0.681053221,0.63914758,-0.850947142,0,0.310765326,0.810570359,0.987092495,0.708009303,1.509045601,1.23177743,1.297040701,104
1,1.031805277,-0.977918684,0.677902222,0.603602111,-1.026681781,0.742842913,-1.006098986,-0.79380995,1.086538076,1.0598557,-0.218498796,1.429695845,2.214872122,1.286426306,0.381567091,0.397650778,0,0.456388414,1.251272559,-0.01524684,0,0.57024312,1.008913875,1.092594862,0.82001102,1.297997117,0.991746068,0.883161962,105
1,0.795906603,-0.390615642,0.418227166,1.192249417,-1.625349879,0.721498489,0.456470549,-0.742807448,0,0.781608939,0.667393923,0.955316424,2.214872122,0.757103622,1.490249991,-0.855601728,0,1.124297619,-0.780816078,0.166312173,3.101961374,0.838094175,1.091206431,1.300740242,0.825492561,0.944037437,0.922642589,0.897232115,106
1,0.583249986,1.686859846,-0.278226435,0.979551435,1.532365918,0.654258728,2.240864754,0.179224119,0,0.916073859,0.640195489,-1.49935627,2.214872122,0.730409145,0.336964905,-0.456744224,2.548224449,0.397727281,1.152999401,0.934865415,0,0.604380429,0.857668698,1.045220137,0.820036709,0.712946713,0.803049207,0.721623838,107
0,1.212435246,0.265839309,0.342211157,0.967790246,0.933620393,0.79753238,-0.126774877,-1.372023344,2.173076153,0.661119223,-0.117475942,-0.255979687,0,0.688611269,-0.789922953,-0.919951022,1.274112225,0.748476982,-0.763326764,1.364367247,0,0.984775186,0.905100763,0.992753327,0.854621351,0.50626117,0.79694885,0.703230679,108
0,2.110277891,0.969044745,0.01317839,0.566425323,-1.518383503,2.074537039,-1.1209656,1.560727477,0,1.280816317,0.152565941,-0.572790325,2.214872122,0.664375544,-0.616975665,1.216439962,0,0.523568809,-2.28156352,0.079190984,0,0.971009314,0.761596739,1.486863852,1.091719031,0.545831919,0.840196133,1.086112738,109
0,1.006183982,0.502513707,-0.134517372,0.709147096,0.958545625,0.661037683,1.544733286,-0.027660731,1.086538076,0.637449443,2.1176548,-1.141490936,0,0.605191112,1.484788537,1.235301137,1.274112225,1.752531528,-0.224490166,-1.703847051,0,2.243221283,1.345040441,0.987813413,0.800472379,0.715897739,1.038949251,0.913337648,110
1,0.463928044,-1.107456565,-0.410283446,0.525362492,1.401628852,0.961967409,-1.204144955,-0.155167341,2.173076153,0.768640816,-0.135932043,-1.73682332,0,0.774314463,0.955023766,-1.49354732,0,0.918131828,2.343103886,0.105826758,0,0.788665295,0.724098444,0.983802021,0.91360122,1.006470203,1.023500443,1.087008238,111
1,1.031439304,1.056702018,-0.079586104,1.232801914,-0.598195314,0.589767218,-0.331752479,-1.221787691,2.173076153,0.505502582,-0.231126666,0.536419928,0,1.498401284,0.104851492,1.592550516,0,1.397400498,1.207132936,0.337779999,0,0.962632716,0.823954642,0.989617646,1.113547683,0.506605625,0.997873247,1.060878038,112
0,2.065806627,0.020399189,0.384935468,1.331514597,0.659208894,1.167442441,0.933761418,-1.57547915,1.086538076,0.817617357,0.446892172,-1.135387778,1.107436061,0.788188577,-2.657753229,-0.24816376,0,0.461743355,1.232950568,-0.762161136,0,2.980805635,2.198997021,0.97441721,1.680016518,0.657692671,1.99286139,1.799401164,113
0,0.871855319,0.716786861,1.06741488,0.424897581,-1.152868032,0.856344283,-1.05660069,0.203616634,0,1.407349229,-1.189872384,-1.741261959,2.214872122,1.542833447,-1.32970047,-0.42124173,2.548224449,0.617037117,0.193587109,0.694033563,0,0.906827271,0.986163378,0.986506522,1.742203355,1.46517992,1.548728943,1.311926246,114
1,1.067492127,-0.284453034,0.666250169,0.562039375,-0.683016777,0.824098527,-0.121823721,-0.603659213,0,1.345404744,0.099140383,1.294317365,2.214872122,0.612215996,-1.448943019,1.524318099,2.548224449,1.019145727,-1.009009719,-0.562392771,0,0.802063942,0.957836568,1.005875468,0.869457245,0.939375877,0.980035961,0.830248654,115
1,0.470882386,0.531732798,1.703285933,0.763541281,-1.340631962,0.833992124,-0.731805384,-0.230561823,0,1.166118264,-0.564307809,1.505707622,1.107436061,1.265000463,-1.159484029,0.235668048,2.548224449,0.599025011,-2.162469864,-1.435824394,0,1.497563958,1.02883172,0.995864332,0.688506424,1.260610104,0.979545236,0.86643666,116
0,0.922548831,1.977102518,0.96310097,0.34785369,-1.165044904,0.963891149,1.352628708,0.241314143,2.173076153,0.877421498,0.459520012,-1.349552155,0,0.577091753,1.670479298,-0.858930171,0,0.755292416,-0.619248331,1.732274055,3.101961374,0.927984536,0.878994524,0.990727961,0.828602135,1.439391375,0.957528949,0.84226954,117
1,0.734781563,1.284610748,-0.066824287,0.604126096,0.200934038,0.384658724,-0.484247863,-1.267246485,2.173076153,0.689321637,0.039886594,-1.694656372,0,0.531430185,0.877652645,-1.476905227,2.548224449,0.480485708,1.001425624,-0.408679396,0,0.888992846,0.662324786,0.985224366,0.687036157,0.45848608,0.590045929,0.566031694,118
1,0.469784349,0.019425219,-0.417496622,1.425114393,0.554634094,1.138128042,-0.644665122,-1.30328095,2.173076153,0.392567098,-1.135475516,0.464292079,1.107436061,0.640315354,-1.579108596,-0.001861565,0,0.969247282,-0.878256381,1.387118816,0,0.878336668,1.064076066,0.982083738,0.778290212,1.016425371,1.005276442,0.918212056,119
1,0.674571514,-0.413990915,0.781661272,0.169712692,1.002663016,1.55924654,1.023872375,1.679918051,0,2.118326426,0.665451229,-0.359178066,1.107436061,0.864408255,0.752948582,1.271913648,0,0.828314483,-1.272181869,-0.183385104,0,0.803412914,0.914049625,0.988748074,1.106939077,1.024191976,0.875147939,0.802098691,120
1,1.644885659,-0.420808673,-0.496286929,0.370561779,-0.957522571,1.177885652,-0.788248479,1.11778152,2.173076153,0.567950666,-0.38751781,-1.169787288,0,0.631534338,-0.687975109,0.176866099,1.274112225,0.485353857,-0.14620477,-1.555685401,0,0.245148703,0.880101919,0.979166806,0.657103121,0.806822717,0.924602687,0.743487597,121
1,0.35265854,1.208641171,0.99250859,0.776726723,0.592935622,0.733682156,-0.475335777,0.589461803,1.086538076,0.993882239,0.301186115,-1.077685475,0,0.716359437,1.05697155,-0.503341973,0,0.624826133,0.273538172,-1.448032379,0,0.949531674,0.804370761,0.996200919,0.759832442,0.902747393,0.612909913,0.587381244,122
0,1.044981837,-1.383089781,-0.047404308,0.14506416,0.425448269,1.032046914,-0.769434094,1.020211458,0,1.052175522,-1.520139456,-0.523962498,2.214872122,1.971349478,0.563616872,-1.103568435,2.548224449,1.216062069,0.284364849,1.073593378,0,0.968842804,1.347405672,0.979621232,1.30281806,2.163128376,1.357664466,1.110469341,123
1,0.964640915,0.728474498,-0.923532903,0.796847522,-1.576581478,0.774264157,-0.018839803,0.805113852,0,0.988972008,-0.080563739,0.423234671,2.214872122,1.061104059,0.606398523,-1.26610589,2.548224449,0.889409721,-1.990908265,0.893801928,0,1.883819818,1.313463569,0.997484386,0.564445376,1.164653897,1.147650361,1.047167659,124
0,1.841986537,-0.780203164,-0.582848072,1.509284377,-1.214212775,0.590774894,-1.56161797,0.470825523,0,0.57500124,-0.67407304,0.888736844,0,0.700553477,-1.324239016,0.8553074,0,1.099470019,-0.172855109,-1.406968951,3.101961374,1.034315705,0.857818902,1.242535233,0.797721326,0.323828906,0.578264475,0.769895434,125
1,0.832142353,1.305064082,1.098487139,1.18654573,0.50222832,0.976807714,2.932045221,0.745241284,0,1.698564172,0.549857736,-1.112084866,0,1.104306936,0.231376052,-0.694728494,0,0.944663167,-0.452683717,-1.724378705,3.101961374,0.838563919,0.900576234,0.983180583,1.165857553,0.55467701,1.017278075,1.084556222,126
1,0.693787456,-0.023429407,0.246775001,0.8436535,0.997451484,0.85240519,-0.371361673,1.057354569,1.086538076,0.578274786,-0.082506485,-0.531175315,0,1.574796557,-0.94739604,-0.407372802,0,1.337765694,-0.710026085,-1.603962779,3.101961374,0.744577706,0.933566749,0.981583893,0.675238132,0.811239302,0.897214711,0.791649759,127
1,0.350645423,-1.541846633,-1.211506009,1.485129833,1.533176303,0.972319007,-0.071321987,0.116025321,0,1.430389643,0.319642186,-1.621418834,2.214872122,0.871608734,-0.511386812,-0.507779896,1.274112225,0.504826427,1.521107316,0.384392589,0,0.788224041,0.975578427,0.987362623,1.313576102,1.140082121,1.776232243,1.579120994,128
1,0.878077626,-0.49677822,0.312248617,1.068002582,0.528780282,1.362199306,-0.567427218,-1.01944077,2.173076153,0.495682061,-1.036395431,0.852672935,0,0.61888963,-0.368477851,1.506011844,2.548224449,0.800079286,0.6716277,0.348878264,0,0.955951631,0.675798118,0.978336453,1.514332056,0.875900149,1.003027797,0.872339606,129
0,3.291418552,0.586275041,-0.841413438,0.296591312,-0.460041642,1.59781301,-1.22890079,1.030744553,0,0.791555285,-0.490483403,0.76500982,2.214872122,0.756752372,-0.611514211,-0.3685413,2.548224449,0.77452153,-0.974031091,1.610193372,0,0.847834647,1.125543594,0.987862527,1.353590965,0.704872072,0.92857945,1.338699698,130
1,1.03729558,-0.375032127,-0.433032751,1.484580159,-1.244171977,0.968746305,0.343584359,0.8533445,0,0.797724545,2.615969419,1.576170921,0,1.284845829,0.919524014,0.122502044,2.548224449,1.323648095,-0.055427026,-0.812658191,3.101961374,0.811302602,1.014863014,1.146470428,1.247157812,0.932952464,0.831371188,0.890052378,131
0,0.465209126,-0.019533532,0.312803507,1.280363798,-1.01318419,0.857077122,0.324769974,1.215906024,2.173076153,1.457207084,-0.42831552,-0.828566849,1.107436061,1.949221134,-1.451673865,0.567954481,0,0.747016549,-1.524527192,-0.120125115,0,0.789340377,1.608218431,0.994218588,0.965352654,1.710968614,1.408796906,1.169387341,132
0,1.149480104,0.542446434,-0.77871412,0.411609143,1.454121232,0.633555532,0.509942949,1.730366349,2.173076153,0.806411922,-0.062107645,0.17467089,2.214872122,0.538279414,-0.076288,1.196469545,0,0.483650029,-0.450185239,0.621895015,0,0.307388872,0.525332034,0.983078599,0.769120276,1.082002759,0.687973976,0.566596746,133
1,1.223781824,-1.014929652,1.296572566,0.718059838,0.39371857,1.454539418,-0.729824901,1.725931287,0,2.353262424,-0.191300333,0.087007768,2.214872122,0.83332324,0.346067369,-0.651459098,2.548224449,0.856062889,-1.437080741,-1.468009233,0,0.982296169,1.27745676,0.986652732,1.242721438,1.016844034,1.457052946,1.187229156,134
1,1.126420975,-0.753906012,1.556247592,1.079880595,1.742524385,2.352381706,-0.617928922,-0.33700186,0,1.09259057,-1.694015265,0.297843099,0,1.395662785,-1.218650103,-1.699908853,0,2.313341618,0.809876323,1.72117579,1.550980687,0.862802327,0.847996354,0.984855831,1.841126442,0.872004986,1.405858159,1.289802432,135
1,0.380292922,-1.177582383,0.87321341,1.236906171,-1.066664457,0.854970157,0.225746989,0.969763279,0,1.375999331,-0.159245014,-0.635486126,2.214872122,0.498764604,1.294546485,-0.745209396,0,0.804460585,-0.396884561,0.357201934,1.550980687,1.389383078,0.914728522,0.988228559,0.786251187,0.755598068,0.880546451,0.820177078,136
1,0.729657233,-0.971100986,0.273408353,1.770741701,1.435351014,0.725529134,-0.922919691,-0.456746966,0,0.965553939,0.786872923,-0.4496153,0,0.787661672,-0.718923569,0.811483264,2.548224449,0.993587971,-0.348580807,-1.087894559,0,0.910818338,0.945676625,1.363895059,0.713992834,0.528938293,0.641365647,0.661593258,137
0,0.668898225,0.757693529,-0.462440401,0.210605413,0.475119591,1.540833354,-0.040624864,0.031205893,2.173076153,2.258708715,0.32158494,-1.715184927,0,1.302056551,-1.141278982,-1.196763992,2.548224449,1.191721439,2.221511841,-0.354852915,0,0.898992181,0.959138751,0.978238225,0.815087974,1.945198178,1.362566352,1.107000709,138
1,1.336698413,0.072993502,-1.372970581,0.259254783,0.715397656,1.040291548,0.171284333,1.25582099,0,1.326393366,-0.271924347,0.20685102,2.214872122,0.615201533,-2.401063204,-0.241506949,0,1.528596878,0.254383236,-0.705005229,3.101961374,0.933525264,1.114463329,0.984730542,1.031914473,1.015453577,0.991763949,0.864031672,139
0,0.617106676,-0.041934814,-1.005097508,0.37771365,1.614246011,0.671938896,0.984263122,0.245194778,1.086538076,0.382872522,-0.81297946,-0.480685771,0,0.847021699,-1.144009709,1.129901409,2.548224449,0.873101413,0.749080241,-1.374229193,0,0.917051256,0.964058399,0.988829136,0.661780298,1.459736109,0.95787096,0.827689171,140
